Genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
1369400_a_at	0.00374396425602441	6.05781029690628	0.303552824991281	0.762915376776842	0.997015350967628	-6.72918503781684
1392746_x_at	0.00384608200189884	6.22586239030468	0.303503845863169	0.762952445896694	0.997015350967628	-6.86715455993624
1369911_at	0.00348360051834007	6.08083133531345	0.303400339756505	0.76303078479432	0.997015350967628	-6.74231972927541
1377432_at	0.0024562373052861	6.09927178355408	0.303277707138012	0.763123602898337	0.997015350967628	-6.75475326527326
1374874_at	-0.00402156746987448	6.14196277335362	-0.303220566019921	0.763166853037774	0.997015350967628	-6.75478286761901
1372587_at	-0.00428219455240342	5.93961416811896	-0.303150442232149	0.76321993081148	0.997015350967628	-6.65758831876474
1368471_at	0.00363611236235428	5.77566592234403	0.303113181169281	0.763248134751813	0.997015350967628	-6.60615776227876
1369327_at	-0.0033676843992021	5.97525682386247	-0.303040836537941	0.76330289535464	0.997015350967628	-6.67077612477849
1389233_at	-0.00323662402622915	6.26902130749156	-0.303019780838841	0.763318833502543	0.997015350967628	-6.83905023615599
1368760_at	-0.00612184853816	5.59116346464278	-0.303017829449975	0.763320310614981	0.997015350967628	-6.63082118993096
1368861_a_at	0.00448554783825639	6.36328216588131	0.302993544457445	0.763338693322144	0.997015350967628	-6.98315333321473
1374012_at	-0.00326078355228177	6.04863784224033	-0.302972386330943	0.763354709237183	0.997015350967628	-6.7263194855169
1382954_at	0.00384278133006077	5.44414934961251	0.302932950464684	0.76338456100131	0.997015350967628	-6.70023704216846
1388454_at	0.00296264128370805	6.51870892309811	0.302780446731318	0.763500005164293	0.997015350967628	-7.07002117495978
1388974_at	-0.00230644400522095	6.39245339388233	-0.302674511241831	0.763580200724967	0.997015350967628	-6.94620280384654
1376105_at	-0.00384704590907869	5.83403269131353	-0.302584249904038	0.763648532669602	0.997015350967628	-6.6143191877831
1371698_at	-0.00276509477975928	6.37592927560732	-0.302564003287483	0.763663860542308	0.997015350967628	-6.95850488166749
1374196_at	-0.00277756589483058	6.38351577999759	-0.302328744446888	0.763841972268309	0.997015350967628	-6.95284231931978
1376896_at	-0.00481650987256366	5.59666555446133	-0.302302630896162	0.763861743330779	0.997015350967628	-6.62566416438768
1387741_at	-0.00346899863241212	6.01234024129128	-0.302297758555783	0.763865432289343	0.997015350967628	-6.70257910386009
1389287_at	0.00394265686666273	6.1301382411003	0.302175509603609	0.7639579915378	0.997015350967628	-6.75792571229645
1375827_at	-0.00392311234689924	6.06791410739275	-0.302072677711803	0.764035852107494	0.997015350967628	-6.71200749456389
1369744_at	-0.00375221064378106	5.83219274104382	-0.301971805984225	0.764112230910965	0.997015350967628	-6.61849936348612
1387431_at	-0.00397481424022494	5.55717245467804	-0.301867225720999	0.76419142027862	0.997015350967628	-6.65035377454631
1368003_at	0.00766940545493977	6.1745630228515	0.301640384151289	0.764363196071891	0.997015350967628	-6.78806863451946
1368044_at	0.00266151587603414	6.49544479035272	0.301546287849177	0.764434454024211	0.997015350967628	-7.01983794279555
1373984_at	-0.00274226358583718	6.26588755904336	-0.301521380820281	0.764453316151086	0.997015350967628	-6.85950707032925
1376383_at	0.00432603399768361	5.73976834528891	0.301472659805043	0.764490213060313	0.997015350967628	-6.60236470477179
1369887_at	0.00308042003324172	5.54763260678684	0.301420122654122	0.764530000586975	0.997015350967628	-6.6584682575925
1374765_at	0.0037663480221779	6.11045893575726	0.301363473684272	0.764572902804198	0.997015350967628	-6.75856411762511
1388492_at	-0.00232671193327771	6.2803556412681	-0.301342348213234	0.764588902042898	0.997015350967628	-6.86685782583286
1387273_at	0.00595201423167513	5.64407029388384	0.301332192335819	0.764596593567907	0.997015350967628	-6.61136802788177
1382762_at	0.00368180592679312	5.95025802650952	0.301274497770366	0.764640288839688	0.997015350967628	-6.66444323248535
1375503_at	0.00312465440780851	5.82976752510652	0.30117534462868	0.76471538478566	0.997015350967628	-6.61342366766394
